timestamp,gate_id,attendee_id,gender,age,pre_existing_medical_condition,ticket_status,wait_time_min,crowd_density_sq_m,security_personnel,police_presence,incident_reported,incident_type,injury_severity,emergency_called,response_time_min,first_responder_type,crowd_control_measures,entry_delay_min,social_media_mentions,panic_button_pressed,possible_death_cause,attempted_entry,location_category,exit_gate_status,communication_method,group_size,behavior_flag,mob_movement,evacuation_mode,duration_in_crowd_min,lat,lon,mode_of_transport,emotional_state
2024-05-04 19:46:26,Gate 9,1377,Male,26,False,Invalid,28,0.5,5,5,False,None,None,False,0,None,None,13,6,False,,False,Official Parking Area,Clear,Police Instructions,5,Normal,Flowing,No Evacuation,92,12.9765,77.598,Bike,Scared
2024-05-04 16:11:22,Gate 6,1378,Female,23,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,3,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Excited
2024-05-04 17:57:18,Gate 10,1379,Male,27,False,Invalid,20,1.67,11,7,True,None,None,False,0,Stadium Security,None,17,9,False,,False,Main Queue Line,Clear,Official Announcement,5,Normal,Pushing,No Evacuation,187,12.9791,77.6005,Auto Rickshaw,Excited
2024-05-04 17:36:42,Gate 4,1380,Female,33,False,Invalid,43,7.0,5,3,False,None,None,False,0,None,Barricades,15,2,False,,False,Cubbon Park Metro Station Exit,Clear,Official Announcement,2,Normal,Flowing,No Evacuation,164,12.9811,77.5968,Bus,Anxious
2024-05-04 18:20:59,Gate 10,1381,Male,34,False,Invalid,88,0.5,10,2,False,None,None,False,0,None,None,27,22,False,,False,Queen's Road (Towards Gate 1),Clear,Word of Mouth,5,Panicked,Pushing,No Evacuation,85,12.9805,77.5995,Walking,Anxious
2024-05-04 16:01:17,Gate 6,1382,Male,31,False,Valid,27,7.0,3,1,False,None,None,False,0,None,Barricades,9,4,False,,False,Anil Kumble Circle,Clear,Official Announcement,2,Normal,Flowing,No Evacuation,115,12.9778,77.6015,Auto Rickshaw,Excited
2024-05-04 20:10:57,Gate 4,1383,Male,21,False,Invalid,24,0.5,6,1,False,None,None,False,0,None,None,15,6,False,,False,At Gate Entrance,Clear,Police Instructions,1,Anxious,Flowing,No Evacuation,231,12.9787,77.5998,Cab/Ola/Uber,Calm
2024-05-04 16:17:11,Gate 13,1384,Male,24,False,Valid,20,3.13,11,8,False,None,None,False,0,None,Barricades,12,3,False,,False,Cubbon Road (Stadium Side),Clear,Official Announcement,3,Anxious,Pushing,No Evacuation,116,12.9795,77.6011,Bike,Anxious
2024-05-04 17:21:15,Gate 4,1385,Male,23,False,Valid,22,3.31,7,1,False,None,None,False,0,None,Barricades,17,0,False,,True,Cubbon Park Metro Station Exit,Clear,Social Media,6,Normal,Flowing,No Evacuation,14,12.9811,77.5968,Cab/Ola/Uber,Excited
2024-05-04 20:13:03,Gate 4,1386,Female,27,False,Invalid,18,2.55,3,1,False,None,None,False,0,None,Rope Lines,11,8,False,,False,Anil Kumble Circle,Clear,Police Instructions,3,Anxious,Flowing,No Evacuation,168,12.9778,77.6015,Car,Confused
2024-05-04 20:54:10,Gate 7,1387,Male,24,False,Invalid,16,0.5,3,3,False,None,None,False,0,None,None,28,8,False,,True,Main Queue Line,Clear,Police Instructions,3,Aggressive,Flowing,No Evacuation,130,12.9791,77.6005,Car,Calm
2024-05-04 16:30:13,Gate 5,1388,Male,18,False,Invalid,16,2.93,8,2,False,None,None,False,0,None,Rope Lines,10,2,False,,True,Main Queue Line,Clear,Official Announcement,6,Aggressive,Flowing,No Evacuation,85,12.9791,77.6005,Bike,Anxious
2024-05-04 16:33:00,Gate 6,1389,Male,29,True,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,1,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
2024-05-04 17:51:48,Gate 5,1390,Male,33,False,Invalid,40,0.5,8,4,False,Scuffle,None,False,0,None,None,13,3,False,,True,Main Queue Line,Clear,Official Announcement,4,Aggressive,Flowing,No Evacuation,175,12.9791,77.6005,Walking,Anxious
2024-05-04 17:51:00,Gate 10,1391,Female,20,False,Valid,31,4.63,4,4,False,None,None,False,0,None,Rope Lines,7,4,False,,True,Main Queue Line,Clear,Social Media,4,Anxious,Pushing,No Evacuation,236,12.9791,77.6005,Cab/Ola/Uber,Excited
2024-05-04 16:34:40,Gate 11,1392,Male,33,False,Valid,43,0.5,10,3,False,None,None,False,0,None,None,17,6,True,,True,Inside Cubbon Park (Near Stadium),Clear,Social Media,4,Normal,Pushing,No Evacuation,43,12.9779,77.5958,Walking,Excited
2024-05-04 14:56:02,Gate 7,1393,Male,20,False,Invalid,7,1.53,5,4,False,None,None,False,0,None,None,2,0,False,,False,Official Parking Area,Clear,Official Announcement,6,Normal,Flowing,No Evacuation,233,12.9765,77.598,Auto Rickshaw,Calm
2024-05-04 16:07:28,Gate 5,1394,Female,35,False,Invalid,29,0.5,8,8,True,Panic,None,False,0,Stadium Security,None,7,3,False,,False,Anil Kumble Circle,Clear,Official Announcement,5,Normal,Pushing,No Evacuation,139,12.9778,77.6015,Auto Rickshaw,Excited
2024-05-04 18:14:46,Gate 7,1395,Male,33,False,Invalid,57,3.89,5,5,False,None,None,False,0,None,Rope Lines,32,7,False,,False,Cubbon Road (Stadium Side),Clear,Social Media,2,Agitated,Pushing,No Evacuation,114,12.9795,77.6011,Walking,Angry
2024-05-04 16:57:24,Gate 6,1396,Male,29,False,Invalid,39,4.26,3,1,False,None,None,False,0,None,Rope Lines,10,3,False,,True,Queen's Road (Towards Gate 1),Clear,Official Announcement,5,Aggressive,Flowing,No Evacuation,49,12.9805,77.5995,Metro,Excited
2024-05-04 19:46:05,Gate 4,1397,Male,24,False,Invalid,10,2.97,6,5,False,None,None,False,0,None,Barricades,27,8,False,,False,Main Queue Line,Clear,Official Announcement,2,Cooperative,Flowing,No Evacuation,143,12.9791,77.6005,Bus,Scared
2024-05-04 17:14:54,Gate 6,1398,Male,31,False,Valid,27,3.96,8,3,True,Scuffle,Minor,False,0,Stadium Security,Rope Lines,18,6,False,,True,At Gate Entrance,Clear,Social Media,1,Normal,Pushing,Self-Walked,238,12.9787,77.5998,Auto Rickshaw,Excited
2024-05-04 18:57:12,Gate 1,1399,Male,32,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,2,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
2024-05-04 16:47:15,Gate 9,1400,Female,28,False,Invalid,22,0.5,6,8,False,None,None,False,0,None,None,5,1,False,,False,Main Queue Line,Clear,Official Announcement,4,Normal,Flowing,No Evacuation,37,12.9791,77.6005,Cab/Ola/Uber,Anxious
2024-05-04 17:31:55,Gate 7,1401,Male,18,False,Valid,24,0.5,7,1,False,None,None,False,0,None,None,15,6,False,,True,At Gate Entrance,Clear,Official Announcement,3,Normal,Pushing,No Evacuation,18,12.9787,77.5998,Cab/Ola/Uber,Excited
2024-05-04 16:28:30,Gate 6,1402,Female,30,False,Valid,27,2.19,2,1,False,None,None,False,0,None,None,11,3,False,,True,Main Queue Line,Clear,Official Announcement,4,Anxious,Pushing,No Evacuation,66,12.9791,77.6005,Walking,Excited
2024-05-04 16:21:29,Gate 13,1403,Female,25,False,Valid,33,1.49,7,4,False,None,None,False,0,None,None,18,1,False,,True,Anil Kumble Circle,Clear,Official Announcement,4,Normal,Pushing,No Evacuation,168,12.9778,77.6015,Metro,Excited
2024-05-04 16:19:50,Gate 6,1404,Female,22,False,Valid,16,7.0,8,1,False,None,None,False,0,None,Barricades,9,6,False,,True,Main Queue Line,Clear,Official Announcement,2,Anxious,Flowing,No Evacuation,129,12.9791,77.6005,Bike,Excited
2024-05-04 16:05:56,Gate 4,1405,Female,21,False,Invalid,17,4.59,4,3,True,None,None,False,0,Stadium Security,Barricades,18,6,False,,False,Official Parking Area,Clear,Official Announcement,1,Normal,Pushing,No Evacuation,56,12.9765,77.598,Car,Excited
2024-05-04 16:26:26,Gate 7,1406,Female,20,False,Invalid,24,2.65,6,4,False,None,None,False,0,None,Barricades,9,2,False,,False,Anil Kumble Circle,Clear,Social Media,3,Normal,Pushing,No Evacuation,48,12.9778,77.6015,Car,Excited
2024-05-04 16:10:29,Gate 10,1407,Female,29,True,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,4,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Excited
2024-05-04 14:20:49,Gate 12,1408,Female,30,False,Invalid,7,1.71,4,4,False,None,None,False,0,None,None,5,1,False,,False,Cubbon Park Metro Station Exit,Clear,Official Announcement,5,Normal,Flowing,No Evacuation,11,12.9811,77.5968,Cab/Ola/Uber,Calm
2024-05-04 15:08:27,Gate 7,1409,Male,21,False,Invalid,4,0.5,7,2,False,None,None,False,0,None,None,2,2,False,,False,Cubbon Park Metro Station Exit,Clear,Official Announcement,4,Normal,Flowing,No Evacuation,114,12.9811,77.5968,Bus,Excited
2024-05-04 16:10:43,Gate 2,1410,Female,20,False,Invalid,18,2.5,8,5,True,Scuffle,Minor,False,0,Police,None,14,7,False,,False,At Gate Entrance,Clear,Social Media,5,Anxious,Pushing,Self-Walked,69,12.9787,77.5998,Bus,Excited
2024-05-04 15:41:41,Gate 6,1411,Female,19,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,4,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
2024-05-04 16:29:02,Gate 10,1412,Male,18,False,Invalid,25,0.5,4,5,False,Scuffle,None,False,0,None,None,20,3,False,,True,Main Queue Line,Clear,Social Media,4,Aggressive,Flowing,No Evacuation,130,12.9791,77.6005,Car,Excited
2024-05-04 19:46:24,Gate 12,1413,Female,26,False,Invalid,17,1.77,6,8,False,None,None,False,0,None,None,17,8,False,,False,Cubbon Road (Stadium Side),Clear,Official Announcement,1,Cooperative,Standing Still,No Evacuation,167,12.9795,77.6011,Metro,Confused
2024-05-04 15:53:47,Gate 10,1414,Female,18,False,Valid,1,1.23,4,2,False,None,None,False,0,None,None,2,1,False,,True,Ticket Redemption Counter,Clear,Official Announcement,1,Normal,Flowing,No Evacuation,111,12.9783,77.5989,Bus,Calm
2024-05-04 16:45:22,Gate 4,1415,Female,31,False,Valid,16,1.0,8,5,False,None,None,False,0,None,None,13,2,False,,True,At Gate Entrance,Clear,Official Announcement,3,Anxious,Flowing,No Evacuation,234,12.9787,77.5998,Walking,Excited
2024-05-04 17:10:33,Gate 6,1416,Male,32,True,Valid,40,0.66,5,3,False,None,None,False,0,None,None,19,3,False,,True,Queen's Road (Towards Gate 1),Clear,Social Media,1,Normal,Flowing,No Evacuation,230,12.9805,77.5995,Auto Rickshaw,Excited
2024-05-04 16:27:34,Gate 11,1417,Male,32,False,Invalid,39,5.88,9,4,True,None,None,False,0,Bystander,Rope Lines,18,8,False,,False,At Gate Entrance,Clear,Official Announcement,5,Anxious,Flowing,No Evacuation,33,12.9787,77.5998,Bus,Anxious
2024-05-04 17:30:52,Gate 6,1418,Female,31,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,4,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
2024-05-04 19:50:32,Gate 12,1419,Male,24,False,Invalid,29,0.5,5,7,False,None,None,False,0,None,None,28,9,False,,False,Main Queue Line,Clear,Police Instructions,1,Anxious,Standing Still,No Evacuation,194,12.9791,77.6005,Car,Confused
2024-05-04 16:14:10,Gate 9,1420,Female,24,False,Invalid,31,5.38,9,8,False,None,None,False,0,None,Barricades,20,2,False,,False,Official Parking Area,Clear,Social Media,2,Normal,Pushing,No Evacuation,217,12.9765,77.598,Car,Anxious
2024-05-04 17:24:53,Gate 6,1421,Male,33,False,Valid,44,4.95,2,4,False,None,None,False,0,None,Barricades,12,3,False,,True,Main Queue Line,Clear,Social Media,6,Normal,Flowing,No Evacuation,165,12.9791,77.6005,Walking,Excited
2024-05-04 16:31:15,Gate 8,1422,Female,32,False,Valid,27,1.81,12,7,False,None,None,False,0,None,None,11,5,False,,True,At Gate Entrance,Clear,Official Announcement,3,Normal,Flowing,No Evacuation,63,12.9787,77.5998,Walking,Anxious
2024-05-04 20:15:28,Gate 4,1423,Female,29,False,Invalid,14,0.5,6,2,False,None,None,False,0,None,None,25,10,False,,True,Official Parking Area,Clear,Official Announcement,3,Aggressive,Flowing,No Evacuation,111,12.9765,77.598,Bus,Confused
2024-05-04 16:44:57,Gate 1,1424,Male,23,False,Valid,39,0.5,12,4,False,None,None,False,0,None,None,6,2,False,,True,At Gate Entrance,Clear,Official Announcement,1,Normal,Flowing,No Evacuation,159,12.9787,77.5998,Bus,Excited
2024-05-04 18:42:47,Gate 1,1425,Male,22,False,Invalid,48,3.96,4,8,False,None,None,False,0,None,Rope Lines,40,16,False,,False,Official Parking Area,Clear,Police Instructions,5,Panicked,Surging,No Evacuation,223,12.9765,77.598,Metro,Angry
2024-05-04 18:27:38,Gate 2,1426,Female,22,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,2,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
2024-05-04 17:07:25,Gate 12,1427,Female,25,False,Valid,28,0.5,6,2,False,None,None,False,0,None,None,7,5,False,,True,Ticket Redemption Counter,Clear,Social Media,3,Normal,Flowing,No Evacuation,150,12.9783,77.5989,Bus,Anxious
2024-05-04 16:54:17,Gate 7,1428,Female,21,False,Invalid,15,3.05,6,2,False,None,None,False,0,None,Barricades,9,3,False,,False,At Gate Entrance,Clear,Social Media,2,Normal,Flowing,No Evacuation,165,12.9787,77.5998,Cab/Ola/Uber,Excited
2024-05-04 17:03:08,Gate 4,1429,Female,26,True,Invalid,33,6.56,7,4,False,None,None,False,0,None,Rope Lines,12,1,False,,True,Main Queue Line,Clear,Social Media,1,Aggressive,Flowing,No Evacuation,48,12.9791,77.6005,Bus,Anxious
2024-05-04 17:19:37,Gate 4,1430,Female,28,False,Valid,39,7.0,7,4,False,None,None,False,0,None,Rope Lines,13,3,False,,True,At Gate Entrance,Clear,Social Media,5,Normal,Flowing,No Evacuation,215,12.9787,77.5998,Auto Rickshaw,Excited
2024-05-04 14:15:51,Gate 1,1431,Male,27,False,Valid,0,1.62,4,8,True,None,None,False,0,Bystander,None,2,1,False,,True,Main Queue Line,Clear,Official Announcement,5,Normal,Flowing,No Evacuation,132,12.9791,77.6005,Bus,Calm
2024-05-04 20:31:29,Gate 4,1432,Female,34,False,Valid,14,0.5,3,4,False,None,None,False,0,None,None,10,5,False,,True,Cubbon Road (Stadium Side),Clear,Police Instructions,1,Anxious,Standing Still,No Evacuation,53,12.9795,77.6011,Bus,Confused
2024-05-04 14:44:14,Gate 7,1433,Female,20,False,Valid,15,0.56,8,5,False,None,None,False,0,None,None,3,0,False,,True,At Gate Entrance,Clear,Official Announcement,5,Normal,Flowing,No Evacuation,194,12.9787,77.5998,Metro,Excited
2024-05-04 20:41:25,Gate 10,1434,Female,29,True,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,3,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
2024-05-04 16:11:39,Gate 6,1435,Male,20,False,Invalid,37,2.69,4,2,True,Scuffle,None,False,0,Bystander,Barricades,18,7,False,,True,Main Queue Line,Clear,Official Announcement,1,Aggressive,Pushing,No Evacuation,120,12.9791,77.6005,Bike,Excited
2024-05-04 16:34:01,Gate 4,1436,Male,34,False,Valid,19,3.55,7,5,False,None,None,False,0,None,Barricades,19,3,False,,True,Cubbon Road (Stadium Side),Clear,Social Media,6,Anxious,Pushing,No Evacuation,20,12.9795,77.6011,Metro,Excited
2024-05-04 16:58:16,Gate 1,1437,Female,27,False,Valid,29,0.76,6,5,False,None,None,False,0,None,None,5,3,False,,True,At Gate Entrance,Clear,Social Media,1,Normal,Flowing,No Evacuation,27,12.9787,77.5998,Metro,Excited
2024-05-04 20:10:54,Gate 8,1438,Female,28,True,Valid,10,0.5,8,7,False,None,None,False,0,None,None,10,10,False,,True,Queen's Road (Towards Gate 1),Clear,Police Instructions,1,Cooperative,Standing Still,No Evacuation,87,12.9805,77.5995,Bus,Calm
2024-05-04 17:34:13,Gate 6,1439,Male,18,False,Valid,19,0.5,4,2,False,None,None,False,0,None,None,12,3,False,,True,At Gate Entrance,Clear,Social Media,3,Anxious,Pushing,No Evacuation,234,12.9787,77.5998,Walking,Excited
2024-05-04 16:15:39,Gate 11,1440,Female,22,False,Valid,27,2.45,8,2,False,None,None,False,0,None,None,12,3,False,,True,Cubbon Road (Stadium Side),Clear,Social Media,4,Anxious,Pushing,No Evacuation,224,12.9795,77.6011,Bus,Excited
2024-05-04 16:38:01,Gate 6,1441,Female,20,False,Valid,15,3.9,5,4,False,None,None,False,0,None,Barricades,14,4,False,,True,Main Queue Line,Clear,Official Announcement,4,Anxious,Pushing,No Evacuation,196,12.9791,77.6005,Walking,Excited
2024-05-04 18:35:12,Gate 1,1442,Male,22,False,Invalid,66,4.37,6,3,True,Stampede,Minor,True,8,Stadium Security,Rope Lines,39,29,False,,False,At Gate Entrance,Clear,Social Media,6,Panicked,Pushing,Self-Walked,59,12.9787,77.5998,Metro,Scared
2024-05-04 17:54:20,Gate 4,1443,Male,32,False,Invalid,45,6.96,2,1,True,None,None,False,0,Bystander,Police Cordon,14,7,False,,False,Queen's Road (Towards Gate 1),Clear,Social Media,6,Normal,Pushing,No Evacuation,183,12.9805,77.5995,Walking,Excited
2024-05-04 17:33:38,Gate 7,1444,Female,23,False,Valid,17,0.5,6,5,False,None,None,False,0,None,None,19,3,True,,True,Inside Cubbon Park (Near Stadium),Clear,Official Announcement,1,Normal,Pushing,No Evacuation,101,12.9779,77.5958,Bike,Excited
2024-05-04 17:54:14,Gate 4,1445,Female,20,False,Invalid,43,2.11,6,2,False,None,None,False,0,None,None,12,2,False,,False,Official Parking Area,Clear,Social Media,2,Anxious,Pushing,No Evacuation,179,12.9765,77.598,Metro,Excited
2024-05-04 16:55:32,Gate 13,1446,Female,28,False,Valid,40,2.02,10,3,False,None,None,False,0,None,None,19,4,False,,True,Cubbon Road (Stadium Side),Clear,Social Media,6,Anxious,Flowing,No Evacuation,204,12.9795,77.6011,Bike,Anxious
2024-05-04 18:07:06,Gate 11,1447,Male,30,True,Valid,69,0.5,4,6,True,Scuffle,Minor,False,0,Police,None,21,40,False,,True,Cubbon Road (Stadium Side),Clear,Police Instructions,5,Agitated,Surging,Self-Walked,52,12.9795,77.6011,Metro,Angry
2024-05-04 18:04:48,Gate 7,1448,Male,34,False,Invalid,71,6.19,5,5,False,Scuffle,None,False,0,None,Rope Lines,28,16,False,,True,Inside Police Cordon,Completely Blocked,Word of Mouth,1,Aggressive,Pushing,No Evacuation,164,12.9784,77.5994,Bus,Scared
2024-05-04 19:29:49,Gate 4,1449,Female,19,False,Invalid,27,0.5,6,5,False,None,None,False,0,None,None,26,10,False,,False,Official Parking Area,Clear,Police Instructions,4,Cooperative,Standing Still,No Evacuation,174,12.9765,77.598,Bus,Confused
2024-05-04 15:45:32,Gate 8,1450,Female,25,False,Valid,0,0.5,8,8,False,None,None,False,0,None,None,3,1,False,,True,Anil Kumble Circle,Clear,Official Announcement,5,Normal,Flowing,No Evacuation,160,12.9778,77.6015,Walking,Calm
2024-05-04 20:15:02,Gate 1,1451,Female,27,False,Invalid,23,1.6,9,6,False,None,None,False,0,None,None,14,7,False,,False,Official Parking Area,Clear,Official Announcement,2,Cooperative,Standing Still,No Evacuation,86,12.9765,77.598,Bus,Scared
2024-05-04 20:25:09,Gate 6,1452,Female,25,False,Invalid,30,2.91,5,3,False,None,None,False,0,None,Barricades,30,11,False,,False,Queen's Road (Towards Gate 1),Clear,Official Announcement,5,Cooperative,Standing Still,No Evacuation,190,12.9805,77.5995,Car,Confused
2024-05-04 17:31:44,Gate 7,1453,Female,28,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,4,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
2024-05-04 17:52:28,Gate 13,1454,Male,27,False,Valid,36,0.5,7,4,False,None,None,False,0,None,None,8,2,False,,True,Anil Kumble Circle,Clear,Official Announcement,4,Anxious,Flowing,No Evacuation,235,12.9778,77.6015,Bus,Anxious
2024-05-04 15:09:20,Gate 4,1455,Male,30,False,Invalid,0,0.5,6,3,False,None,None,False,0,None,None,1,1,False,,False,At Gate Entrance,Clear,Official Announcement,3,Normal,Flowing,No Evacuation,114,12.9787,77.5998,Car,Excited
2024-05-04 18:02:57,Gate 3,1456,Male,25,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,3,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Excited
2024-05-04 16:21:39,Gate 5,1457,Female,25,False,Valid,19,1.78,5,4,False,None,None,False,0,None,None,13,7,False,,True,Inside Cubbon Park (Near Stadium),Clear,Official Announcement,5,Normal,Flowing,No Evacuation,78,12.9779,77.5958,Auto Rickshaw,Excited
2024-05-04 20:04:53,Gate 6,1458,Male,29,False,Invalid,11,0.5,8,3,False,None,None,False,0,None,None,23,9,False,,False,Main Queue Line,Clear,Official Announcement,2,Anxious,Standing Still,No Evacuation,77,12.9791,77.6005,Walking,Scared
2024-05-04 18:07:35,Gate 7,1459,Male,21,False,Valid,70,7.0,6,2,False,None,None,False,0,None,Rope Lines,20,16,False,,True,Main Queue Line,Completely Blocked,Word of Mouth,6,Agitated,Surging,No Evacuation,53,12.9791,77.6005,Bike,Terrified
2024-05-04 16:57:14,Gate 6,1460,Female,25,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,2,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
2024-05-04 16:06:58,Gate 1,1461,Male,31,False,Invalid,40,0.5,4,4,False,None,None,False,0,None,None,14,2,False,,False,Main Queue Line,Clear,Official Announcement,5,Normal,Pushing,No Evacuation,229,12.9791,77.6005,Metro,Anxious
2024-05-04 14:24:17,Gate 13,1462,Male,30,False,Invalid,0,0.5,11,4,False,None,None,False,0,None,None,1,1,False,,False,St. Mark's Road (Food Stalls),Clear,Official Announcement,4,Normal,Flowing,No Evacuation,57,12.9714,77.6017,Metro,Excited
2024-05-04 17:02:31,Gate 1,1463,Male,31,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,2,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Excited
2024-05-04 18:11:47,Gate 4,1464,Male,19,False,Invalid,78,3.76,7,2,False,None,None,False,0,None,Rope Lines,35,15,False,,False,Official Parking Area,Clear,Social Media,4,Aggressive,Surging,No Evacuation,151,12.9765,77.598,Auto Rickshaw,Terrified
2024-05-04 17:54:33,Gate 7,1465,Male,23,False,Valid,25,0.5,5,4,True,Scuffle,Major,True,11,Paramedic,None,12,4,False,,True,Main Queue Line,Clear,Official Announcement,1,Normal,Flowing,Stretcher,231,12.9791,77.6005,Cab/Ola/Uber,Excited
2024-05-04 18:21:32,Gate 7,1466,Female,35,False,Invalid,49,4.1,2,1,False,None,None,False,0,None,Police Cordon,21,9,False,,False,St. Mark's Road (Food Stalls),Clear,Social Media,2,Agitated,Surging,No Evacuation,187,12.9714,77.6017,Metro,Scared
2024-05-04 16:39:44,Gate 7,1467,Female,31,False,Valid,28,5.15,4,4,False,None,None,False,0,None,Barricades,5,2,False,,False,Main Queue Line,Clear,Official Announcement,3,Normal,Pushing,No Evacuation,119,12.9791,77.6005,Auto Rickshaw,Anxious
2024-05-04 19:09:09,Gate 8,1468,Female,32,False,Invalid,18,2.18,11,8,False,None,None,False,0,None,None,10,8,False,,False,Cubbon Road (Stadium Side),Clear,Police Instructions,5,Cooperative,Flowing,No Evacuation,91,12.9795,77.6011,Metro,Confused
2024-05-04 15:23:56,Gate 6,1469,Female,22,False,Invalid,4,0.5,8,4,False,None,None,False,0,None,None,3,1,False,,False,At Gate Entrance,Clear,Official Announcement,2,Normal,Flowing,No Evacuation,28,12.9787,77.5998,Metro,Calm
2024-05-04 14:26:44,Gate 1,1470,Female,20,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,5,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
2024-05-04 17:10:21,Gate 7,1471,Male,24,True,Valid,33,0.5,8,3,False,None,None,False,0,None,None,16,2,False,,True,Official Parking Area,Clear,Official Announcement,4,Normal,Pushing,No Evacuation,41,12.9765,77.598,Cab/Ola/Uber,Anxious
2024-05-04 16:50:56,Gate 2,1472,Female,20,False,Invalid,36,1.37,5,4,True,Scuffle,Minor,False,0,Stadium Security,None,13,5,False,,False,Cubbon Park Metro Station Exit,Clear,Social Media,5,Normal,Flowing,Self-Walked,130,12.9811,77.5968,Metro,Excited
2024-05-04 17:38:55,Gate 4,1473,Male,33,False,Invalid,26,3.09,2,1,True,None,None,False,0,Bystander,Police Cordon,19,4,False,,True,At Gate Entrance,Clear,Social Media,5,Aggressive,Flowing,No Evacuation,115,12.9787,77.5998,Metro,Excited
2024-05-04 14:14:29,Gate 4,1474,Female,35,False,Valid,9,1.27,7,2,False,None,None,False,0,None,None,4,1,False,,True,At Gate Entrance,Clear,Official Announcement,2,Normal,Flowing,No Evacuation,185,12.9787,77.5998,Car,Calm
2024-05-04 14:01:37,Gate 7,1475,Male,33,False,Valid,10,0.5,6,4,False,None,None,False,0,None,None,5,1,False,,True,Queen's Road (Towards Gate 1),Clear,Official Announcement,4,Normal,Flowing,No Evacuation,163,12.9805,77.5995,Bus,Calm
2024-05-04 18:23:39,Gate 9,1476,Male,30,False,Valid,43,7.0,9,2,False,None,None,False,0,None,Police Cordon,29,11,False,,True,Inside Cubbon Park (Near Stadium),Partially Blocked,Social Media,6,Agitated,Surging,No Evacuation,20,12.9779,77.5958,Bike,Anxious
2024-05-04 20:59:15,Gate 6,1477,Male,32,False,Invalid,24,0.68,4,3,False,None,None,False,0,None,None,22,7,False,,True,Cubbon Park Metro Station Exit,Clear,Official Announcement,6,Aggressive,Flowing,No Evacuation,11,12.9811,77.5968,Metro,Confused
2024-05-04 17:29:44,Gate 6,1478,Male,29,False,Invalid,33,4.8,2,5,True,Panic,Minor,False,0,Stadium Security,Rope Lines,6,8,True,,True,Cubbon Road (Stadium Side),Clear,Official Announcement,3,Aggressive,Pushing,Self-Walked,112,12.9795,77.6011,Car,Excited
2024-05-04 18:21:39,Gate 12,1479,Male,32,False,Valid,73,0.5,12,6,False,None,None,False,0,None,None,31,13,False,,False,At Gate Entrance,Clear,Word of Mouth,1,Aggressive,Running Chaotically,No Evacuation,183,12.9787,77.5998,Bus,Terrified
2024-05-04 16:30:21,Gate 6,1480,Male,20,False,Invalid,41,0.5,5,3,True,Panic,Major,True,5,Paramedic,None,19,9,True,,False,Cubbon Park Metro Station Exit,Clear,Social Media,2,Normal,Flowing,Stretcher,146,12.9811,77.5968,Walking,Anxious
2024-05-04 20:15:28,Gate 7,1481,Male,18,False,Valid,25,4.6,5,3,False,None,None,False,0,None,Rope Lines,27,9,False,,True,Main Queue Line,Clear,Police Instructions,5,Cooperative,Standing Still,No Evacuation,204,12.9791,77.6005,Metro,Calm
2024-05-04 16:40:14,Gate 6,1482,Male,25,False,Invalid,0,0.0,0,0,False,None,None,False,0,N/A,None,0,2,False,,False,Watching from Home,N/A,N/A,1,Normal,Not Applicable,No Evacuation,0,,,None,Calm
